,index,mileage,model,phone:,price,ref_link,seller,year,argus
354,10,40262.0,LIFE CHARGE RAPIDE,0545703450,9070.0,https://www.lacentrale.fr/auto-occasion-annonce-69103290727.html,Professionnel,2013.0,9048
355,4,37217.0,Q90 LIFE CHARGE RAPIDE,0183765847,10110.0,https://www.lacentrale.fr/auto-occasion-annonce-69102623841.html,Professionnel,2013.0,9048
356,11,33583.0,Q90 LIFE,0183765814,10730.0,https://www.lacentrale.fr/auto-occasion-annonce-69102906899.html,Professionnel,2013.0,9048
357,5,42700.0,Q90 LIFE CHARGE RAPIDE,0164605408,10680.0,https://www.lacentrale.fr/auto-occasion-annonce-69102894301.html,Professionnel,2013.0,9048
358,3,35194.0,Q90 ZEN,0164247793,11020.0,https://www.lacentrale.fr/auto-occasion-annonce-69102395631.html,Professionnel,2013.0,9048
359,9,22744.0,Q90 ZEN,0483591616,10690.0,https://www.lacentrale.fr/auto-occasion-annonce-69102887261.html,Professionnel,2013.0,9048
360,15,39432.0,Q90 INTENS CHARGE RAPIDE,0184357435,10040.0,https://www.lacentrale.fr/auto-occasion-annonce-69103243895.html,Professionnel,2013.0,9048
361,1,62980.0,Q90 LIFE CHARGE RAPIDE,0176287060,8840.0,https://www.lacentrale.fr/auto-occasion-annonce-69102680975.html,Professionnel,2013.0,9048
362,7,50314.0,Q90 LIFE,0184355943,8930.0,https://www.lacentrale.fr/auto-occasion-annonce-69102779021.html,Professionnel,2013.0,9048
363,9,20690.0,Q90 ZEN CHARGE RAPIDE,0532150543,10690.0,https://www.lacentrale.fr/auto-occasion-annonce-69103077987.html,Professionnel,2013.0,9048
364,1,11622.0,LIFE,0557261937,10770.0,https://www.lacentrale.fr/auto-occasion-annonce-87100916683.html,Professionnel,2013.0,9048
365,7,52159.0,Q90 LIFE CHARGE RAPIDE,0176288276,11520.0,https://www.lacentrale.fr/auto-occasion-annonce-69102130951.html,Professionnel,2013.0,9048
366,8,41772.0,Q90 INTENS CHARGE RAPIDE,0411822239,11370.0,https://www.lacentrale.fr/auto-occasion-annonce-69103129905.html,Professionnel,2013.0,9048
367,12,38537.0,INTENS CHARGE RAPIDE 5P,0176283333,10890.0,https://www.lacentrale.fr/auto-occasion-annonce-69103345287.html,Professionnel,2013.0,9048
368,13,58260.0,Q90 LIFE CHARGE RAPIDE,0411853130,9330.0,https://www.lacentrale.fr/auto-occasion-annonce-69102974259.html,Professionnel,2013.0,9048
369,15,39634.0,Q90 ZEN CHARGE RAPIDE,0490147057,9610.0,https://www.lacentrale.fr/auto-occasion-annonce-69103386151.html,Professionnel,2013.0,9048
370,7,15577.0,ZEN CHARGE RAPIDE,0549522273,12480.0,https://www.lacentrale.fr/auto-occasion-annonce-69103061235.html,Professionnel,2013.0,9048
371,3,8763.0,Q90 INTENS CHARGE RAPIDE,0411353548,9960.0,https://www.lacentrale.fr/auto-occasion-annonce-69103375081.html,Professionnel,2013.0,9048
372,12,49729.0,LIFE,0428028717,10980.0,https://www.lacentrale.fr/auto-occasion-annonce-69103386279.html,Professionnel,2013.0,9048
373,15,49729.0,INT MA 7,0532151134,11070.0,https://www.lacentrale.fr/auto-occasion-annonce-69103033439.html,Professionnel,2013.0,9048
374,0,14699.0,Q90 LIFE CHARGE RAPIDE,0175913584,9610.0,https://www.lacentrale.fr/auto-occasion-annonce-69103372417.html,Professionnel,2013.0,9048
375,4,73873.0,Q90 INTENS CHARGE RAPIDE,0184358226,10620.0,https://www.lacentrale.fr/auto-occasion-annonce-69103368045.html,Professionnel,2013.0,9048
376,7,61315.0,Q90 INTENS CHARGE RAPIDE,0675445152,9820.0,https://www.lacentrale.fr/auto-occasion-annonce-87101208109.html,Professionnel,2013.0,9048
377,13,14931.0,LIFE,0532149354,11460.0,https://www.lacentrale.fr/auto-occasion-annonce-69103325617.html,Professionnel,2013.0,9048
378,15,49079.0,Q90 INTENS CHARGE RAPIDE,0490148028,9430.0,https://www.lacentrale.fr/auto-occasion-annonce-69103386149.html,Professionnel,2013.0,9048
379,0,24201.0,Q90 LIFE,0175189184,10100.0,https://www.lacentrale.fr/auto-occasion-annonce-69102779778.html,Professionnel,2017.0,14513
380,7,1.0,R110 INTENS,0175194421,21430.0,https://www.lacentrale.fr/auto-occasion-annonce-69103372215.html,Professionnel,2017.0,14513
381,10,1.0,R110 INTENS,0175192348,22160.0,https://www.lacentrale.fr/auto-occasion-annonce-69103372217.html,Professionnel,2017.0,14513
382,12,1.0,R110 INTENS,0175190898,21400.0,https://www.lacentrale.fr/auto-occasion-annonce-69103152049.html,Professionnel,2017.0,14513
383,15,28431.0,Q90 INTENS CHARGE RAPIDE TYPE 2,0556134925,12850.0,https://www.lacentrale.fr/auto-occasion-annonce-69103104298.html,Professionnel,2017.0,14513
384,1,1.0,R110 INTENS,0175192624,20540.0,https://www.lacentrale.fr/auto-occasion-annonce-69103313787.html,Professionnel,2017.0,14513
385,3,1.0,R110 INTENS,0175189922,19580.0,https://www.lacentrale.fr/auto-occasion-annonce-69103313783.html,Professionnel,2017.0,14513
386,5,1.0,R110 INTENS,0175193503,22300.0,https://www.lacentrale.fr/auto-occasion-annonce-69103152057.html,Professionnel,2017.0,14513
387,11,27674.0,Q90 INTENS,0182887270,11760.0,https://www.lacentrale.fr/auto-occasion-annonce-69103283926.html,Professionnel,2017.0,14513
388,1,1.0,R110 INTENS,0175190591,20850.0,https://www.lacentrale.fr/auto-occasion-annonce-69103152051.html,Professionnel,2017.0,14513
389,4,19332.0,Q90 INTENS,0164296331,12630.0,https://www.lacentrale.fr/auto-occasion-annonce-87101121994.html,Professionnel,2017.0,14513
390,14,25270.0,Q90 LIFE CHARGE RAPIDE TYPE 2,0531164510,11640.0,https://www.lacentrale.fr/auto-occasion-annonce-69103085482.html,Professionnel,2017.0,14513
391,5,10390.0,Q90 ZEN CHARGE RAPIDE TYPE 2,0183768737,10580.0,https://www.lacentrale.fr/auto-occasion-annonce-69102985660.html,Professionnel,2017.0,14513
392,11,16727.0,Q90 LIFE,0519660701,10860.0,https://www.lacentrale.fr/auto-occasion-annonce-69102672494.html,Professionnel,2017.0,14513
393,12,21095.0,Q90 LIFE,0532082421,10420.0,https://www.lacentrale.fr/auto-occasion-annonce-69103348716.html,Professionnel,2017.0,14513
394,9,7948.0,Q90 INTENS,0176383741,13330.0,https://www.lacentrale.fr/auto-occasion-annonce-69103145522.html,Professionnel,2017.0,14513
395,4,32421.0,Q90 INTENS CHARGE RAPIDE TYPE 2,0484379809,13320.0,https://www.lacentrale.fr/auto-occasion-annonce-69103157744.html,Professionnel,2017.0,14513
396,14,3840.0,R90 ZEN,0557523971,20740.0,https://www.lacentrale.fr/auto-occasion-annonce-87101215729.html,Professionnel,2017.0,14513
397,11,17600.0,Q90 LIFE CHARGE RAPIDE,0175862446,12100.0,https://www.lacentrale.fr/auto-occasion-annonce-66100691118.html,Particulier,2017.0,14513
398,11,12522.0,R90 ZEN GAMME 2017,0184353671,13260.0,https://www.lacentrale.fr/auto-occasion-annonce-69103010582.html,Professionnel,2017.0,14513
399,4,35036.0,LIFE,0549524649,10540.0,https://www.lacentrale.fr/auto-occasion-annonce-69103304526.html,Professionnel,2017.0,14513
400,15,21940.0,LIFE,0545697902,12640.0,https://www.lacentrale.fr/auto-occasion-annonce-69103089878.html,Professionnel,2017.0,14513
401,1,180.0,R75 LIFE,0182884971,18700.0,https://www.lacentrale.fr/auto-occasion-annonce-69103246303.html,Professionnel,2017.0,14513
402,13,12817.0,Q90 INTENS,0176292787,12200.0,https://www.lacentrale.fr/auto-occasion-annonce-69103364336.html,Professionnel,2017.0,14513
403,1,4575.0,Q90 LIFE,0558471049,12380.0,https://www.lacentrale.fr/auto-occasion-annonce-69102407168.html,Professionnel,2017.0,14513
404,3,15412.0,Q90 ZEN,0182886965,12190.0,https://www.lacentrale.fr/auto-occasion-annonce-69103085682.html,Professionnel,2017.0,14513
405,13,19614.0,Q90 ZEN,0184356850,11230.0,https://www.lacentrale.fr/auto-occasion-annonce-69102974506.html,Professionnel,2017.0,14513
406,12,28076.0,Q90 INTENS,0483585671,12700.0,https://www.lacentrale.fr/auto-occasion-annonce-69103025132.html,Professionnel,2017.0,14513
407,4,112.0,R90 INTENS,0134825748,20140.0,https://www.lacentrale.fr/auto-occasion-annonce-69103246925.html,Professionnel,2017.0,14513
408,9,109.0,R75 LIFE,0519655698,16350.0,https://www.lacentrale.fr/auto-occasion-annonce-69103246649.html,Professionnel,2017.0,14513
409,12,5800.0,R90 EDITION ONE,0176372266,23660.0,https://www.lacentrale.fr/auto-occasion-annonce-69103318497.html,Professionnel,2017.0,14513
410,0,112.0,ZEN R90,0519652169,26080.0,https://www.lacentrale.fr/auto-occasion-annonce-69103246569.html,Professionnel,2017.0,14513
411,5,5250.0,R90 ZEN,0176439660,20980.0,https://www.lacentrale.fr/auto-occasion-annonce-69103249249.html,Professionnel,2017.0,14513
412,9,5600.0,R90 ZEN,0176436647,22380.0,https://www.lacentrale.fr/auto-occasion-annonce-69103249235.html,Professionnel,2017.0,14513
413,10,181.0,R90 INTENS,0182890675,21520.0,https://www.lacentrale.fr/auto-occasion-annonce-69103318439.html,Professionnel,2017.0,14513
414,11,36300.0,LIFE,0428028699,11490.0,https://www.lacentrale.fr/auto-occasion-annonce-69103386038.html,Professionnel,2017.0,14513
415,8,115.0,ZEN R90,0519653782,25870.0,https://www.lacentrale.fr/auto-occasion-annonce-69103246593.html,Professionnel,2017.0,14513
416,9,550.0,R90 ZEN,0176438492,22310.0,https://www.lacentrale.fr/auto-occasion-annonce-69103249233.html,Professionnel,2017.0,14513
417,11,2320.0,Q90 INTENS CHARGE RAPIDE GAMME 2017,0184160590,20760.0,https://www.lacentrale.fr/auto-occasion-annonce-87101156463.html,Professionnel,2017.0,14513
418,3,1190.0,R90 INTENS,0182890967,22610.0,https://www.lacentrale.fr/auto-occasion-annonce-69103245819.html,Professionnel,2017.0,14513
419,8,2775.0,R75 LIFE GAMME 2017,0519653469,23190.0,https://www.lacentrale.fr/auto-occasion-annonce-69103245433.html,Professionnel,2017.0,14513
420,2,7440.0,R90 ZEN,0184647284,20210.0,https://www.lacentrale.fr/auto-occasion-annonce-87101197799.html,Professionnel,2017.0,14513
421,3,9632.0,R75 LIFE,0176389198,16080.0,https://www.lacentrale.fr/auto-occasion-annonce-69103359320.html,Professionnel,2018.0,17965
422,11,7521.0,R90 ZEN,0557520892,18420.0,https://www.lacentrale.fr/auto-occasion-annonce-87101216810.html,Professionnel,2018.0,17965
423,3,3920.0,R90 INTENS GAMME 2017,0182883440,21280.0,https://www.lacentrale.fr/auto-occasion-annonce-69103249130.html,Professionnel,2018.0,17965
424,6,530.0,R90 LIFE TYPE 2,0134832617,12700.0,https://www.lacentrale.fr/auto-occasion-annonce-69103318508.html,Professionnel,2018.0,17965
425,4,8480.0,R90 INTENS,0182888600,15460.0,https://www.lacentrale.fr/auto-occasion-annonce-69103246268.html,Professionnel,2018.0,17965
426,8,38701.0,R90 ZEN,0411859091,14540.0,https://www.lacentrale.fr/auto-occasion-annonce-69103372148.html,Professionnel,2018.0,17965
427,6,4130.0,R90 INTENS TYPE 2,0182883096,20650.0,https://www.lacentrale.fr/auto-occasion-annonce-69103249136.html,Professionnel,2018.0,17965
428,10,21004.0,R90 ZEN GAMME 2017,0176291958,17800.0,https://www.lacentrale.fr/auto-occasion-annonce-69103372064.html,Professionnel,2018.0,17965
429,6,2280.0,R90 INTENS TYPE 2,0134825567,15260.0,https://www.lacentrale.fr/auto-occasion-annonce-69103347958.html,Professionnel,2018.0,17965
